Time,Amount,Class
151749,32.8,0
151750,50,0
151750,140.8,0
151751,119.25,0
151751,19.95,0
151752,5.9,0
151752,8,0
151753,681.63,0
151753,111.53,0
151753,10.36,0
151753,11.99,0
151754,4,0
151754,683.46,0
151755,1,0
151755,24.95,0
151756,30.85,0
151756,2.28,0
151756,1,0
151758,402.5,0
151758,106.88,0
151758,15,0
151759,117,0
151759,13.99,0
151759,9.99,0
151759,15.13,0
151759,1.79,0
151760,13.45,0
151761,32.2,0
151761,64.7,0
151761,123.07,0
151762,2.38,0
151762,15.17,0
151762,143.98,0
151764,2.05,0
151764,71.4,0
151764,0.77,0
151765,79,0
151765,60.55,0
151766,1.87,0
151767,8.49,0
151767,45,0
151767,68,0
151767,50,0
151768,510.6,0
151768,110.36,0
151769,0.99,0
151769,0.99,0
151769,29.99,0
151769,34.48,0
151769,3.08,0
151769,128.36,0
151769,97.97,0
151769,30,0
151770,6.16,0
151770,14.65,0
151771,300,0
151772,7.7,0
151772,15.98,0
151774,3.27,0
151774,65.69,0
151774,177.83,0
151776,0.76,0
151776,10,0
151776,1.98,0
151776,9.99,0
151777,25,0
151777,23.5,0
151778,168.99,0
151779,2,0
151779,9.95,0
151780,33.28,0
151780,228.4,0
151780,38.5,0
151780,209.53,0
151781,2.35,0
151782,86.99,0
151782,15,0
151782,2.69,0
151783,9.88,0
151783,9.55,0
151783,89.95,0
151784,17.99,0
151784,5.84,0
151784,544.02,0
151785,9.1,0
151786,6,0
151787,7.59,0
151787,20,0
151788,25,0
151788,16.48,0
151789,86,0
151789,375.7,0
151789,148,0
151789,0.76,0
151790,17.99,0
151790,117.41,0
151791,520,0
151791,0.77,0
151792,1.29,0
151792,11.08,0
151793,25,0
151795,10.3,0
151795,1.29,0
151795,9.99,0
151795,17.5,0
151797,15.17,0
151798,108.11,0
151799,14.99,0
151799,36.3,0
151799,50,0
151800,1,0
151800,4.9,0
151800,30,0
151801,51.6,0
151801,153.05,0
151802,39.9,0
151803,617.1,0
151803,200,0
151803,25.49,0
151804,28,0
151804,29.95,0
151804,7.55,0
151804,538,0
151804,10,0
151805,189,0
151805,80.18,0
151805,25.02,0
151805,126,0
151806,27.75,0
151808,0,0
151808,16.2,0
151811,3.69,0
151811,4.62,0
151812,174.75,0
151812,1.29,0
151814,9.2,0
151814,7.53,0
151814,54.99,0
151814,0.89,0
151817,16.23,0
151818,200.3,0
151818,21.8,0
151818,72.75,0
151819,27.52,0
151819,200,0
151819,1.98,0
151821,24.79,0
151821,49.95,0
151821,0.89,0
151821,8.7,0
151823,22.69,0
151823,20,0
151824,1,0
151824,11.6,0
151824,181.54,0
151825,1,0
151825,1.98,0
151825,828.79,0
151826,1.5,0
151826,369.05,0
151827,24.5,0
151827,12.31,0
151827,0.89,0
151828,11.5,0
151828,6.24,0
151828,8.99,0
151828,7.07,0
151829,57.35,0
151829,839.8,0
151829,512,0
151829,9.99,0
151830,13.92,0
151831,7.7,0
151831,31.51,0
151831,91.76,0
151831,9.78,0
151831,2.69,0
151832,75,0
151832,9.42,0
151832,59.79,0
151832,65.34,0
151833,32.53,0
151833,176.71,0
151834,68.18,0
151834,4.99,0
151834,3.58,0
151834,8.07,0
151834,14,0
151835,11.5,0
151835,8.36,0
151836,2.35,0
151837,1.78,0
151837,30.98,0
151838,35,0
151838,0,0
151838,114.74,0
151839,37.53,0
151839,49.99,0
151839,1,0
151840,5.41,0
151840,20,0
151840,110.56,0
151840,1.29,0
151840,2.99,0
151841,25,0
151842,49.98,0
151842,54.99,0
151842,387.2,0
151842,5,0
151842,2.36,0
151842,12.15,0
151843,14.95,0
151843,948.35,0
151843,74,0
151843,24.8,0
151844,14.22,0
151845,24.99,0
151845,9.43,0
151846,2.28,0
151846,38.17,0
151847,173.48,0
151847,0,0
151847,0.99,0
151847,13.92,0
151848,1,0
151848,24.99,0
151848,53.83,0
151849,103.19,0
151849,200,0
151849,80.3,0
151850,9.99,0
151850,3.78,0
151851,267.71,0
151851,137.94,0
151852,25,0
151852,20,0
151852,85.25,0
151853,20.45,0
151853,55,0
151853,130.34,0
151853,56.99,0
151853,361.46,0
151854,374,0
151854,8.9,0
151854,4.79,0
151854,152.52,0
151854,693.2,0
151854,2.69,0
151854,42,0
151855,5.78,0
151855,40.4,0
151856,40,0
151856,193.05,0
151857,96,0
151857,11,0
151857,4.49,0
151857,67.13,0
151858,20,0
151858,1.98,0
151859,34.69,0
151860,1.98,0
151860,39.95,0
151860,6,0
151861,288.55,0
151861,0.99,0
151862,1,0
151863,7,0
151863,172.27,0
151864,47.79,0
151864,17.99,0
151865,46.11,0
151865,29.99,0
151865,272.65,0
151865,16.07,0
151866,58.22,0
151866,1.79,0
151867,20,0
151867,141.85,0
151868,1.98,0
151868,63.65,0
151869,132.23,0
151869,31.69,0
151869,3.96,0
151869,79.5,0
151871,264.15,0
151871,1.29,0
151871,11.5,0
151872,14.95,0
151872,89,0
151873,10,0
151873,9.99,0
151873,3.99,0
151873,16.45,0
151874,34.99,0
151874,28.15,0
151874,232.85,0
151876,52.7,0
151876,105.46,0
151876,6,0
151877,11.5,0
151877,5.49,0
151878,13.99,0
151879,19.99,0
151880,5,0
151880,109.84,0
151880,33.35,0
151880,1,0
151881,93.8,0
151881,13.45,0
151881,329.75,0
151881,9.81,0
151882,24.95,0
151883,152.65,0
151883,0.8,0
151883,15.38,0
151883,20,0
151884,3.59,0
151885,109,0
151886,78,0
151887,17.05,0
151888,11.5,0
151888,8.01,0
151890,50,0
151891,14.41,0
151892,0.23,0
151892,4.39,0
151893,50,0
151893,29.4,0
151894,152.65,0
151894,23.2,0
151894,0.89,0
151895,33.8,0
151896,36.01,0
151896,345,0
151897,116.9,0
151898,8.04,0
151898,78.81,0
151898,0.89,0
151899,4.99,0
151900,1003.22,0
151900,129.07,0
151900,126,0
151901,2,0
151901,7.7,0
151901,23,0
151901,49.98,0
151901,5,0
151901,18.33,0
151902,29.9,0
151902,35,0
151903,15,0
151903,79,0
151903,85.37,0
151903,1.46,0
151903,30,0
151903,1.29,0
151904,1,0
151904,9.99,0
151905,14.79,0
151905,15.88,0
151906,10,0
151906,0.89,0
151907,0.89,0
151907,726.81,0
151907,336.9,0
151908,9.8,0
151908,2.68,0
151909,15,0
151909,29,0
151909,168,0
151909,29.95,0
151909,13.08,0
151910,120.48,0
151910,23,0
151910,10.11,0
151910,16.18,0
151911,11.14,0
151913,24.98,0
151913,170.88,0
151913,15,0
151915,3.02,0
151915,94.26,0
151915,0.89,0
151915,44.9,0
151915,9.95,0
151915,17.37,0
151916,94.36,0
151916,37.96,0
151916,17,0
151916,49.99,0
151916,0.01,1
151917,18.3,0
151917,17.99,0
151918,198,0
151919,0.89,0
151919,27.02,0
151919,27.14,0
151920,29.9,0
151920,9.99,0
151921,10,0
151922,1.98,0
151922,77.85,0
151922,51.21,0
151922,6.16,0
151923,2.78,0
151923,85.35,0
151923,120.84,0
151923,13.36,0
151925,44,0
151925,6.68,0
151925,188.85,0
151926,52.9,0
151926,110,0
151926,83.5,0
151926,0.89,0
151927,18.05,0
151927,7.07,0
151927,49.95,0
151928,20.9,0
151928,34.99,0
151929,49.54,0
151929,17,0
151929,725.88,0
151929,276.62,0
151930,828.01,0
151930,8.13,0
151931,100,0
151931,19.4,0
151931,122.25,0
151932,12.02,0
151932,2.69,0
151933,89.22,0
151933,70.65,0
151933,11,0
151934,254.96,0
151934,8.99,0
151934,46.02,0
151935,54,0
151935,1205.68,0
151935,38.28,0
151936,257.47,0
151936,24.99,0
151936,1.98,0
151937,11.5,0
151937,24.19,0
151937,225,0
151937,12.99,0
151938,3.99,0
151938,12.99,0
151939,46.8,0
151939,6.52,0
151939,25.72,0
151940,15.13,0
151941,59.9,0
151941,114.83,0
151942,1.98,0
151942,99,0
151942,62,0
151942,28.56,0
151942,15.17,0
151943,9.88,0
151943,19.95,0
151943,449,0
151943,3.65,0
151943,3.59,0
151944,1,0
151944,24,0
151945,2.35,0
151945,15,0
151945,49.95,0
151945,421.03,0
151946,40.21,0
151946,501.96,0
151947,447.73,0
151947,198,0
151948,30.77,0
151948,111.19,0
151948,24.21,0
151949,11.57,0
151949,11.57,0
151949,19.34,0
151949,19.34,0
151950,51.2,0
151950,99,0
151950,248.03,0
151951,1.49,0
151951,88.61,0
151952,96.47,0
151952,30.22,0
151952,8.99,0
151952,46.94,0
151952,8.49,0
151952,12.99,0
151953,42.65,0
151953,47.45,0
151954,10.59,0
151954,12.31,0
151954,17.13,0
151954,2.69,0
151955,0.76,0
151956,0.99,0
151956,1.29,0
151957,11.5,0
151957,18.6,0
151957,25,0
151958,374.83,0
151958,11.5,0
151958,9.42,0
151958,20,0
151959,0.12,0
151959,9.99,0
151959,30.47,0
151960,3.7,0
151960,417.83,0
151961,1.98,0
151961,0.76,0
151962,177.87,0
151963,1.29,0
151964,50,0
151964,206.98,0
151965,176.44,0
151965,36,0
151965,22.5,0
151965,184.37,0
151966,9.99,0
151966,540.95,0
151967,8.55,0
151967,26.8,0
151967,59.99,0
151967,9.21,0
151968,1.95,0
151968,20.94,0
151968,21.98,0
151969,59.9,0
151969,1,0
151969,2,0
151969,61,0
151970,56,0
151971,0.89,0
151971,9.99,0
151971,38.65,0
151971,1794,0
151972,9.42,0
151972,3.59,0
151972,57.73,1
151973,44.3,0
151973,819.02,0
151973,25.95,0
151973,1,0
151974,50,0
151974,20,0
151974,99.95,0
151975,12.92,0
151975,1.29,0
151975,69.2,0
151976,6.18,0
151976,12.15,0
151976,35.97,0
151976,161.67,0
151977,460.65,0
151977,18.94,0
151978,92.95,0
151978,23.57,0
151978,1,0
151979,15,0
151979,60.4,0
151980,13.73,0
151980,1.29,0
151980,11.35,0
151980,258.2,0
151981,4.14,0
151981,59.9,0
151981,8.02,0
151982,337.35,0
151982,2.59,0
151982,1.29,0
151983,110.34,0
151984,49.99,0
151984,15,0
151985,7.7,0
151987,1,0
151987,0.89,0
151988,9.99,0
151988,64.99,0
151988,15,0
151988,40,0
151989,15,0
151989,8,0
151990,129.95,0
151990,52.99,0
151991,3.33,0
151991,35.97,0
151992,47.67,0
151993,25.95,0
151993,99,0
151993,127.08,0
151993,4.49,0
151994,2.99,0
151994,1.98,0
151996,0.89,0
151996,1,0
151998,22,0
151998,142.5,0
151998,10,0
151998,179.02,0
151998,1.79,0
151998,5,0
151999,9.99,0
151999,61.63,0
152000,13.99,0
152000,1,0
152001,10,0
152001,250,0
152003,9.61,0
152003,9.95,0
152003,2.78,0
152003,250,0
152003,378,0
152004,40.98,0
152004,40.57,0
152004,11.99,0
152005,9.03,0
152005,49.96,0
152005,199,0
152006,137.82,0
152006,319.98,0
152006,10,0
152007,163.6,0
152009,362,0
152010,23.45,0
152010,11.5,0
152010,19.28,0
152010,301.43,0
152011,8.99,0
152011,221.58,0
152011,8.8,0
152012,15.12,0
152012,70.95,0
152012,14.51,0
152012,2.69,0
152013,32.98,0
152014,13.99,0
152014,19.95,0
152014,28.75,0
152014,27,0
152015,25.9,0
152015,173,0
152015,59.61,0
152016,6,0
152016,15.5,0
152016,200,0
152016,5.99,0
152016,28.97,0
152016,1.29,0
152016,21,0
152017,366.62,0
152017,62.98,0
152018,87,0
152018,25,0
152019,14,0
152019,2,0
152020,1.98,0
152020,47,0
152020,144.23,0
152021,2602,0
152022,17.57,0
152022,266.06,0
152023,15,0
152023,99.9,0
152024,8.51,0
152024,9.73,0
152024,50,0
152024,201,0
152025,25,0
152026,52,0
152026,31.78,0
152026,3.59,0
152027,12.99,0
152027,4.42,0
152027,0,0
152028,9.08,0
152028,4.49,0
152028,219,0
152029,35,0
152029,17.95,0
152029,127.39,0
152030,20.94,0
152032,8.94,0
152032,11.5,0
152033,17.64,0
152034,89.37,0
152034,50,0
152034,17,0
152034,1,0
152035,42,0
152035,11.99,0
152036,1,1
152037,55.8,0
152037,0.88,0
152037,430,0
152037,144.37,0
152038,19.23,0
152038,0.99,0
152039,80.81,0
152039,49.9,0
152040,112.2,0
152040,31.99,0
152040,14.99,0
152041,10,0
152041,1,0
152041,1,0
152042,39.95,0
152043,10,0
152043,34,0
152043,1.98,0
152043,15,0
152044,101,0
152044,20,0
152044,15,0
152045,1.46,0
152045,17.2,0
152047,2290.05,0
152047,45,0
152048,0.76,0
152048,99,0
152048,49.99,0
152048,24.98,0
152049,84,0
152050,14.24,0
152052,49.99,0
152052,1.99,0
152053,15,0
152053,46.24,0
152053,500,0
152053,24.99,0
152053,95.3,0
152053,0.89,0
152054,2.49,0
152055,44.97,0
152055,39.32,0
152055,1.98,0
152056,186.24,0
152057,2.28,0
152057,50,0
152058,25.15,0
152058,9.42,0
152058,1,1
152059,9.51,0
152059,28.75,0
152060,496.41,0
152060,15.17,0
152060,153.25,0
152060,6.95,0
152060,38.85,0
152060,55.69,0
152061,1,0
152061,5,0
152061,0.76,0
152062,8.45,0
152062,39,0
152063,0.76,0
152063,0.89,0
152063,161,0
152063,1.29,0
152063,30,0
152063,9.84,0
152063,1,0
152064,50,0
152064,2.67,0
152064,9.99,0
152065,3.94,0
152065,1,0
152066,72.82,0
152066,1,0
152067,3.78,0
152068,126,0
152069,48.95,0
152070,10.62,0
152070,7.7,0
152070,6.99,0
152070,65.6,0
152070,13.76,0
152070,15,0
152071,1.39,0
152071,374.58,0
152073,110,0
152074,1626.77,0
152075,4.49,0
152075,150.2,0
152076,18,0
152076,310.59,0
152076,113.86,0
152076,11.99,0
152077,18.49,0
152077,0.89,0
152077,425,0
152078,152.65,0
152078,9.9,0
152078,300,0
152079,4.98,0
152079,1004.16,0
152080,19.75,0
152080,96.94,0
152081,0,0
152081,103.5,0
152081,5.5,0
152082,38.9,0
152082,4,0
152082,0.76,0
152083,5.95,0
152083,141.95,0
152084,10.62,0
152084,1,0
152084,499,0
152084,74.89,0
152087,1,0
152087,7.56,0
152087,178.15,0
152087,1.29,0
152087,56.79,0
152088,0.75,0
152089,366,0
152089,21.6,0
152089,1.79,0
152089,49.99,0
152090,1.58,0
152091,42.81,0
152091,14.92,0
152092,58.85,0
152093,1,0
152094,7.27,0
152094,24.96,0
152094,9.42,0
152094,11.26,0
152094,10,0
152095,178.75,0
152095,11.5,0
152095,313.29,0
152096,80,0
152096,123.16,0
152096,20,0
152097,19.48,0
152098,152.65,0
152098,11.5,0
152098,13.99,0
152098,1,1
152099,282,0
152099,466.8,0
152099,54.4,0
152099,104,0
152099,242.01,0
152100,51.45,0
152100,0.89,0
152100,68.07,0
152100,63.8,0
152101,11.5,0
152101,150,0
152101,10,0
152101,46.48,0
152102,9.99,0
152102,9.72,0
152102,408.9,0
152102,40,0
152103,49.4,0
152103,12.71,0
152104,3.59,0
152104,11.5,0
152104,86.8,0
152104,0.89,0
152105,48,0
152105,15.13,0
152106,15,0
152106,30,0
152106,7.99,0
152107,9.99,0
152107,71.39,0
152108,23,0
152108,64.99,0
152108,12.68,0
152110,73.5,0
152110,623.7,0
152111,32.6,0
152111,39,0
152111,12.33,0
152112,12.31,0
152114,80.75,0
152114,34.99,0
152115,106.75,0
152115,1,0
152115,29.51,0
152116,221,0
152116,200,0
152117,130.32,0
152117,264.95,0
152117,12.99,0
152118,29.99,0
152118,52.3,0
152120,430.58,0
152120,1.19,0
152120,1,0
152120,17.65,0
152121,1,0
152121,13.05,0
152122,8.7,0
152122,5.99,0
152122,65.62,0
152122,10,0
152123,107,0
152123,10,0
152124,265.5,0
152125,430,0
152125,1.98,0
152125,1,0
152126,0.99,0
152127,20,0
152128,2.99,0
152128,10.02,0
152130,10,0
152130,18.96,0
152130,59,0
152130,189.5,0
152131,11.99,0
152133,2.67,0
152133,150.36,0
152133,40.29,0
152134,114.18,0
152134,31.6,0
152134,74,0
152134,42.81,0
152134,3.58,0
152135,1.29,0
152135,9.47,0
152135,5.27,0
152136,134,0
152136,11.37,0
152137,9.99,0
152137,9.99,0
152137,1.29,0
152138,35,0
152138,10,0
152138,1.99,0
152140,44.99,0
152140,2.07,0
152140,35.24,0
152141,221.79,0
152141,5.49,0
152143,110,0
152143,19.99,0
152143,1.98,0
152144,30.89,0
152144,309.96,0
152144,17.98,0
152144,115.4,0
152145,374.42,0
152146,15,0
152146,9.99,0
152147,7.7,0
152148,1.79,0
152148,43.48,0
152149,42,0
152149,731,0
152149,24.99,0
152149,187.33,0
152149,9.46,0
152151,28.4,0
152151,14.9,0
152151,19.99,0
152153,31,0
152153,942,0
152154,143.6,0
152154,56,0
152154,2.99,0
152154,29.95,0
152155,1.98,0
152155,288.56,0
152156,75,0
152156,12.73,0
152156,9.98,0
152156,129,0
152157,39.99,0
152157,59.9,0
152158,0.01,0
152159,79,0
152159,10,0
152159,29.95,0
152159,41,0
152160,35,0
152160,142.58,0
152161,36.66,0
152161,43,0
152162,17.99,0
152163,35.98,0
152163,27.31,0
152163,36.98,0
152163,9.81,0
152163,10.48,0
152164,560.5,0
152164,0.01,0
152164,59.95,0
152165,8.99,0
152165,44.95,0
152165,1,1
152165,1,0
152166,19.99,0
152166,1,0
152166,180,0
152167,49.99,0
152167,78.49,0
152168,14.72,0
152168,64.98,0
152168,0.02,0
152168,50,0
152168,1.98,0
152169,4.49,0
152169,59.13,0
152169,3.28,0
152169,199,0
152169,29.99,0
152170,16.65,0
152171,29.99,0
152172,1,0
152172,1,0
152172,3.26,0
152173,150,0
152173,0.08,0
152174,17.99,0
152174,3.6,0
152174,19.72,0
152175,0.76,0
152176,170.76,0
152177,0,0
152177,56.14,0
152179,52.27,0
152179,10,0
152179,179,0
152179,11.5,0
152180,2.69,0
152180,0.89,0
152181,103.24,0
152181,13.95,0
152181,16.14,0
152182,131.84,0
152182,212.58,0
152182,1.98,0
152182,8.29,0
152182,0,0
152183,0.99,0
152183,42.81,0
152183,119.99,0
152184,12.49,0
152184,2.69,0
152184,8.98,0
152185,15.99,0
152185,24.99,0
152185,4.49,0
152185,8.4,0
152185,200,0
152186,95.8,0
152187,100,0
152187,119.9,0
152188,22.7,0
152190,16.9,0
152190,1.79,0
152190,10.09,0
152190,1,0
152190,99,0
152190,11.9,0
152191,54,0
152191,10.8,0
152192,28.5,0
152193,13.99,0
152193,10,0
152193,6.17,0
152194,39.09,0
152194,11.5,0
152194,305.99,0
152194,127.65,0
152195,13,0
152196,375.7,0
152197,23.08,0
152197,48.36,0
152197,30.79,0
152197,1.08,0
152198,0.89,0
152198,383.62,0
152199,29.97,0
152199,148.07,0
152199,57.64,0
152200,50.6,0
152200,34.71,0
152200,12.72,0
152201,12.07,0
152201,15.57,0
152201,1.29,0
152203,47.55,0
152203,239.29,0
152204,14.9,0
152204,3.32,0
152204,30.31,0
152204,4.49,0
152205,80.46,0
152206,12.99,0
152206,8.28,0
152206,39.9,0
152208,45.9,0
152209,29.71,0
152209,0.76,0
152210,12.31,0
152210,76.4,0
152211,1.98,0
152212,190.1,0
152213,7.86,0
152213,10,0
152214,1.98,0
152214,1.98,0
152214,11.5,0
152214,53.9,0
152215,170,0
152215,141,0
152215,1,0
152216,1.98,0
152216,0.89,0
152216,398,0
152216,1,0
152217,4.5,0
152217,30.98,0
152217,15,0
152217,6.76,0
152217,1,0
152218,38,0
152218,55,0
152219,9.8,0
152219,139,0
152219,5.8,0
152219,168.23,0
152219,1,0
152221,0.77,0
152221,14.94,0
152221,8.95,0
152221,86.94,0
152222,1.29,0
152223,7,0
152223,9.99,0
152224,177.44,0
152224,932.23,0
152225,9.72,0
152226,0.89,0
152226,38,0
152226,60.47,0
152227,1.79,0
152227,15,0
152227,152.65,0
152228,15.39,0
152228,64.99,0
152229,0.99,0
152229,10.11,0
152230,29.94,0
152230,293.79,0
152230,100.05,0
152231,54.99,0
152231,1.98,0
152231,24.97,0
152233,9.8,0
152233,854.9,0
152234,19.95,0
152235,180,0
152235,6.3,0
152236,10.14,0
152237,3.53,0
152237,2.68,0
152237,31.35,0
152237,32.47,0
152237,1.79,0
152238,347,0
152238,113.99,0
152238,24.66,0
152238,0.76,0
152240,430,0
152240,29.85,0
152240,204.31,0
152240,119.5,0
152241,43,0
152242,9.99,0
152242,96,0
152242,1,0
152242,1,0
152242,1,0
152242,1,0
152242,12.99,0
152242,27.43,0
152242,30.02,0
152242,21.99,0
152243,1178,0
152245,11.86,0
152246,198,0
152246,27.59,0
152246,15.38,0
152247,24,0
152247,303,0
152248,149,0
152249,100,0
152250,27,0
152251,365.82,0
152251,429,0
152251,4.99,0
152252,20,0
152252,7.48,0
152252,99.99,0
152252,26.95,0
152252,1.98,0
152252,15.26,0
152252,8.99,0
152252,11.33,0
152253,209.9,0
152253,1.98,0
152254,6.23,0
152255,9.2,0
152256,7.86,0
152256,104.9,0
152256,3.08,0
152257,835,0
152257,10.99,0
152258,43.34,0
152258,12.48,0
152258,1.12,0
152259,1.29,0
152259,8.99,0
152259,25,0
152260,9.99,0
152260,11.66,0
152260,37.94,0
152261,3.98,0
152261,33,0
152261,8.99,0
152261,4.37,0
152262,5.99,0
152262,17.46,0
152263,51.95,0
152263,1,0
152265,99.98,0
152265,70,0
152266,329,0
152266,137,0
152266,12.31,0
152267,3.59,0
152267,15,0
152268,17.55,0
152268,39.9,0
152269,44.17,0
152269,2.99,0
152270,18.11,0
152271,23.49,0
152271,18.6,0
152272,0.76,0
152272,47,0
152272,1,0
152273,7.7,0
152273,5,0
152274,9.57,0
152277,61.27,0
152277,14.99,0
152278,1.29,0
152278,8.88,0
152278,76.35,0
152278,82.99,0
152279,3.9,0
152279,50,0
152279,4.49,0
152279,27.51,0
152279,120.45,0
152279,98.92,0
152280,14,0
152280,6.04,0
152280,52.73,0
152280,60.26,0
152282,16.9,0
152282,59.8,0
152282,59.98,0
152282,0.76,0
152282,1.78,0
152283,10.47,0
152283,158,0
152283,100.5,0
152283,30,0
152284,24.99,0
152286,24.99,0
152286,200,0
152288,1.98,0
152289,192.1,0
152289,0.99,0
152289,115.64,0
152289,4.48,0
152290,8.99,0
152290,181.99,0
152290,6.64,0
152291,43,0
152291,1.98,0
152292,1.98,0
152292,16.19,0
152292,145.96,0
152292,8.6,0
152293,38.99,0
152296,0.76,0
152296,8.99,0
152297,259.9,0
152298,238.64,0
152298,4.49,0
152298,69,0
152299,36.79,0
152299,19,0
152299,14.23,0
152299,0.76,0
152300,62,0
152300,39.9,0
152300,24.5,0
152300,62.7,0
152302,6.11,0
152302,10.8,0
152302,1,0
152303,6.54,0
152303,12.5,0
152303,4.99,0
152303,82.89,0
152304,13.65,0
152304,1.98,0
152305,33,0
152306,1,0
152306,7.66,0
152307,25.6,0
152307,13.56,0
152307,1,1
152308,96,0
152308,6.85,0
152309,731.3,0
152310,53.6,0
152310,0.89,0
152310,253.86,0
152311,12.36,0
152312,331.5,0
152313,88.5,0
152313,291.1,0
152313,2.39,0
152313,70,0
152313,1575.5,0
152315,14.9,0
152315,24.48,0
152315,2.99,0
152316,501.67,0
152316,118,0
152316,62.77,0
152317,1,0
152317,14.41,0
152318,42.04,0
152318,6.99,0
152318,19.77,0
152319,5.39,0
152319,3.27,0
152319,47.92,0
152321,19.99,0
152321,14.3,0
152322,28.75,0
152322,34.77,0
152322,1.98,0
152322,122.4,0
152323,76,0
152323,34.8,0
152323,1,0
152323,41.05,0
152323,68.4,0
152325,1.98,0
152325,3.76,0
152325,289.69,0
152326,240.54,0
152326,1.98,0
152326,19.95,0
152326,269,0
152326,8.93,0
152326,11.5,0
152326,2.69,0
152327,150,0
152327,16.95,0
152327,169.5,0
152327,2.26,0
152328,3.6,0
152328,31.4,0
152328,10,0
152328,1,0
152329,7.7,0
152329,1.5,0
152329,288.58,0
152329,1.5,0
152330,9.99,0
152330,15.17,0
152332,64.03,0
152332,1.99,0
152332,879.4,0
152333,15.73,0
152333,9.99,0
152333,125.16,0
152334,8.99,0
152335,3.94,0
152336,1,0
152336,119.99,0
152336,21.07,0
152337,27.99,0
152337,38.52,0
152338,8,0
152338,831,0
152339,21.8,0
152339,11.66,0
152340,56,0
152341,11.02,0
152341,1,0
152341,2,0
152341,1,0
152342,8.99,0
152343,238,0
152343,15.99,0
152343,398,0
152344,17.99,0
152344,12.99,0
152344,200,0
152345,9.99,0
152345,27.99,0
152345,103,0
152346,11.5,0
152346,11.2,0
152346,13.03,0
152347,6,0
152347,148.42,0
152347,107,0
152349,8.99,0
152350,12.75,0
152350,20.4,0
152350,19.21,0
152350,688.12,0
152351,5.99,0
152351,647.5,0
152352,1.98,0
152352,15.99,0
152353,1,0
152354,0.76,0
152354,21.47,0
152355,11.86,0
152355,2.25,0
152355,87.86,0
152356,24.98,0
152356,5.74,0
152357,61.27,0
152357,486,0
152358,11.97,0
152359,44.95,0
152359,2.69,0
152359,13.98,0
152360,0.76,0
152360,12,0
152361,36.39,0
152363,58.88,0
152363,4.49,0
152364,0,0
152365,18.07,0
152365,16.67,0
152367,8.99,0
152367,12.33,0
152367,19.95,0
152368,46,0
152369,173.09,0
152369,8.98,0
152369,12.99,0
152370,174.71,0
152370,9.42,0
152370,9.99,0
152371,3.58,0
152372,74.57,0
152372,1,0
152373,9.99,0
152374,9.02,0
152374,8.96,0
152374,0.76,0
152375,9.53,0
152375,39,0
152375,119.95,0
152376,65.9,0
152376,40.85,0
152377,4.49,0
152377,100.96,0
152378,2.69,0
152378,2.6,0
152379,5.99,0
152379,166.89,0
152379,240,0
152379,29.99,0
152380,29.9,0
152381,19.58,0
152381,200,0
152381,67.7,0
152381,256.86,0
152381,0.76,0
152383,176.9,0
152383,515.82,0
152383,14.52,0
152383,21.32,0
152384,1,0
152385,358,0
152385,47.96,0
152385,335.3,0
152386,141.39,0
152386,2.69,0
152386,5.38,0
152386,0.99,0
152387,1,0
152387,3.99,0
152387,22.1,0
152387,5.41,0
152388,1.12,0
152389,9.51,0
152389,1,0
152389,46.44,0
152389,88,0
152390,92.77,0
152390,152.95,0
152390,37.8,0
152390,104.02,0
152390,240.34,0
152391,14.99,0
152391,40.76,0
152391,123.2,0
152392,4.73,0
152392,1,0
152392,46.22,0
152394,3,0
152394,116,0
152394,47.85,0
152395,8.99,0
152395,10,0
152396,0.89,0
152396,6,0
152396,58.85,0
152397,83.41,0
152398,15.13,0
152398,1,0
152398,1.98,0
152399,1.18,0
152399,4.49,0
152399,34.2,0
152399,400,0
152400,200,0
152400,24.95,0
152400,0.99,0
152400,25.94,0
152401,186.1,0
152401,28.94,0
152401,171,0
152401,39.81,0
152402,0.76,0
152403,150,0
152404,27.9,0
152404,0.75,0
152405,24.9,0
152405,104,0
152406,8.04,0
152406,508.39,0
152406,11.85,0
152406,1,0
152406,9.42,0
152406,52.5,0
152406,0.76,0
152406,22.12,0
152407,28,0
152407,2,0
152407,11.85,0
152407,11.85,0
152407,11.85,0
152407,11.85,0
152408,84.85,0
152408,15,0
